acid,epoxide,tg
COc1ccccc1N(CCO)CC(=O)N(CCC(=O)O)CCC(=O)O,COc1cccc(CN(C)C(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)c1,344.1325
COCc1ccc(CNC(=O)C(CCC(=O)O)CCC(=O)O)cc1,CCCCNC(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,396.3725
CC(C)C(=O)Nc1cccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)c1,NC(=O)COc1ccc(CNC(=O)CN(CC2CO2)CC2CO2)cc1,383.4557
CCOc1cccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc(N2CCCC2)nc1,416.9179
O=C(O)CCC(CCC(=O)O)C(=O)NCCCNc1ncccn1,O=C(CCCOCC1CO1)N(CCNCCC1CO1)CCc1ccccc1,315.7179
O=C(O)COCCN(CCOCC(=O)O)CC(=O)N(Cc1ccccc1)Cc1ccco1,O=C(CCCc1ccccc1)N1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,341.3015
O=C(O)c1cn(C2CC2)cc1C(=O)O,Cc1ccc(OCC2CO2)cc1NC(=O)c1cncc(OCC2CO2)c1,430.0954
N#Cc1ccc(CN(CCC(=O)O)CC(=O)O)cc1,CCNC(=O)COC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1,349.3243
Cc1oc(C(=O)NCC(=O)NCCOCC(=O)O)cc1COCC(=O)O,COCCN1CCN(C(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)CC1,343.4297
CCCCCCCC(=O)Nc1cc(COCC(=O)O)cc(COCC(=O)O)c1,O=C(CN1CCN(C(=O)NC2CCCCC2)CC1)N(CC1CO1)CC1CO1,375.9418
Cn1cc(C(=O)N2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)cn1,O=C(CNCCNC(=O)c1ccnc(OCC2CO2)c1)Nc1ccc(OCC2CO2)cc1,374.8006
COc1ccc(NC(=O)c2cccnc2OCCOCC(=O)O)cc1COCC(=O)O,COc1cc(CCNC(=O)NCc2cccc(OCC3CO3)c2)ccc1OCC1CO1,359.5851
COc1cccc(OCC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(Nc1cccc(COc2ccccc2)c1)c1cccc(OCC2CO2)c1OCC1CO1,357.5796
O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccc(C2=NNC(=O)CC2)cc1,O=C(Nc1ccc(NC(=O)C2CC2)cc1)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.3588
COc1ccnc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,CNC(=O)CCCC(=O)NCc1ccc(OCC2CO2)cc1OCC1CO1,325.9395
O=C(O)CCOc1ccccc1CNC(=O)c1cccn1CCC(=O)O,COc1ccc(C(C)NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(OC)c1,375.7352
COC(=O)c1ccc(CN(CCC(=O)O)CCC(=O)O)cc1,CN1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,369.8496
Cc1cccn2cc(CN(CCC(=O)O)CC(=O)O)nc12,O=C(CNC(=O)c1ncccc1OCC1CO1)Nc1cc(Cc2ccccc2)ccc1OCC1CO1,378.0411
O=C(O)CCN(CCC(=O)O)C(=O)CNCCNC(=O)c1cncnc1,CCOc1ccc(NC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)cc1OC,361.225
CNc1ccccc1C(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O,CCCCOC(=O)c1ccc(NC(=O)N(CCOCC2CO2)CCOCC2CO2)cc1,331.8799
CCCCCCCCCCCC(=O)N(CCOCC(=O)O)CCOCC(=O)O,O=C(c1c(OCC2CO2)cccc1OCC1CO1)N1CCCC1,300.4206
Cc1ccccc1C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(COCC1CO1)Nc1cccc(NCc2ccc(COCC3CO3)o2)c1,414.8556
O=C(O)CCN(CCC(=O)O)C(=O)CNCCCNC(=O)CC1CCC1,Cc1ccc(N)c(C(=O)OCC(=O)N(CC2CO2)CC2CO2)c1,346.6036
O=C(O)CCC(CCC(=O)O)C(=O)Nc1cccc2c1CCNC2,O=C(O)Cc1cccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,380.3208
O=C(O)CCN(CCCCN1C(=O)c2ccccc2C1=O)CCC(=O)O,CC(Oc1ccccc1)C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,340.5916
Cc1ccncc1CNCCNC(=O)C(CCC(=O)O)CCC(=O)O,Cc1ccncc1NCc1ccc(OCC2CO2)c(OCC2CO2)c1,342.7721
COc1ccc(NC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc(N2CCOCC2)cc1,437.445
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1ccc2oc(C3CC3)nc2c1,Cc1nc(C(C)C)ccc1C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,418.65
CC(C)N1CCC(CCNC(=O)C(CCC(=O)O)CCC(=O)O)CC1,CCOC(=O)c1cccc(N(CCOCC2CO2)CCOCC2CO2)c1,288.2588
O=C(O)CCCNC1CCN(C(=O)COCCCC(=O)O)CC1,CCCCc1ccc(N=Cc2cccc(OCC3CO3)c2OCC2CO2)cc1,339.993
O=C(O)CCN(CCC(=O)O)C(=O)CCc1ccc2ccccc2n1,CC(=O)N1CCC(CCC(=O)N(CC2CO2)CC2CO2)CC1,349.7096
COc1cccc2c(CNC(CC(=O)O)C(=O)O)cccc12,COc1ccc(CN2CCN(c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,345.7651
O=C(O)COCCN(CCOCC(=O)O)C(=O)C(=O)Nc1cccc(CN2CCCC2)c1,CC(C)(C)OC(=O)CNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,371.8463
CC(C)CC(NC(=O)c1cccc(OCC(=O)O)c1)C(=O)O,O=C1NC(=O)N(c2ccc(OCC3CO3)cc2)C(=O)C1=Cc1ccc(OCC2CO2)cc1,434.8953
CC(C)Oc1cc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)ccn1,Cc1ccnc(N2CCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)c1,405.275
COc1cc(C(=O)NC(C)CCCCC(=O)O)ccc1OCCC(=O)O,O=C(OCCCCC1CO1)c1ccccc1C(=O)OCCCCC1CO1,327.4867
CCOc1ccc(NC(=O)CN2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)cc1,COc1ccc(C)cc1NCC(=O)N(CC1CO1)CC1CO1,373.2349
Cc1ccnc(N2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)c1,CNCCCNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,405.7974
CCOC(=O)CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CN(C)CC(=O)NCc1ccc(OCC2CO2)cc1OCC1CO1,379.1925
O=C(O)COCCOCCCNC(=O)Nc1ccnc(OCCOCC(=O)O)c1,CCOC(=O)COc1cccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,356.7549
O=C(O)CCNC(=O)N1CCC(O)(CCC(=O)O)CC1,COc1cc(C(=O)NCCCNC(=O)c2cccc(OCC3CO3)c2)cc(OC)c1OCC1CO1,394.7913
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCCCOc1ccc2ccccc2c1,O=C(COc1ccc2c(c1)CCCC2)N(CC1CO1)CC1CO1,376.7945
O=C(O)CCCNC(=O)N1CCCC(C(=O)O)C1,CC(=O)c1cccc(NC(=O)Cc2ccc(C)c(OCC3CO3)c2)c1OCC1CO1,389.1645
O=C(O)CCN(CCC(=O)O)C(=O)NCc1cccc(COCc2ccco2)c1,O=C(O)Nc1ccccc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,391.5148
Cc1nc(C(=O)N(CCC(=O)O)CCC(=O)O)co1,O=C(CNC(=O)NC1CCCCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,402.1403
CN(Cc1ccco1)C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccn(Cc2ccccc2)n1,415.8195
Cc1ccc(NC(=O)NCC(C)C(=O)O)c(C(=O)O)c1,Cc1cc(C)cc(OCCOC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,371.8043
COC(=O)c1ccc(N2CCCC2)c(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(COc1ccccc1OCc1ccccc1)NC(COCC1CO1)COCC1CO1,360.3912
CC(C)COc1ccccc1NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(CCC1CCCC1)Nc1ccc(OCC2CO2)c(OCC2CO2)c1,354.4903
CN1CCC(C(C(=O)O)C(=O)O)CC1,O=C(OCC(=O)N(CC1CO1)CC1CO1)c1ccc(N2CCCC2=O)cc1,415.8157
COc1cc(C)c(CNCCCC(C(=O)O)C(=O)O)cc1OC,O=C(NCc1cccc(OCC2CO2)c1OCC1CO1)c1ccccc1CN1CCOCC1,359.0527
O=C(O)COCCCN(CCOCCOCC(=O)O)Cc1ccccc1,O=C(CC(O)c1ccc(OCc2ccccc2)cc1)N(CC1CO1)CC1CO1,314.3597
CCCCOCCN(CCOCC(=O)O)CCOCC(=O)O,O=C(CC1CCC(c2ccccc2)CC1)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,308.9172
O=C(O)COCC#Cc1cccc(C(=O)NCCOCC(=O)O)c1,O=C(NCCNC(=O)C1CC1)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,402.8358
COc1ccccc1CCCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,CN(C(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1)C1CCCCC1,434.6599
CCc1nc(C(C)(C)C)cc(C(=O)O)c1C(=O)O,CC(C)(CCC1CO1)NC(=O)Nc1ccc(C(=O)NCC2CO2)cc1,416.9663
O=C(O)CCN(CCC(=O)O)CCc1cnccn1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)C1CCN(C(=O)c2ccccc2)C1,351.7929
Cc1c(NCC(=O)N(CCC(=O)O)CCC(=O)O)cccc1C(=O)N1CCOCC1,COc1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1OC1CCCC1,386.3532
O=C(O)COCc1cc(COCC(=O)O)cc(NC(=O)c2cc(C3CC3)nc3ccccc23)c1,O=C(c1ccc(OCC2CO2)cc1OCC1CO1)N1CCCc2ccccc2C1,396.0287
O=C(O)CCCCCNC(=O)NCc1ccc(OCCC(=O)O)cc1,CCN1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c2ccccc21,371.2635
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1cncc(O)c1,O=C(NCCCc1ccc(OCC2CO2)cc1)C(=O)c1ccc(OCC2CO2)cc1,393.1793
CCCC(=O)Nc1cccc(NC(=O)C(=O)N(CCCOCC(=O)O)CCOCC(=O)O)c1,COC(=O)c1cncc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,399.2545
Nc1cccc(C(=O)O)c1C(=O)O,CCC(=O)c1ccc(OCC2CO2)c(NC(=O)c2ccc(OCC3CO3)c(C)c2)c1,415.5741
Cc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cn1,CC(C(=O)NCCc1ccccc1OCC1CO1)c1cccc(OCC2CO2)c1,386.0774
O=C(O)COCc1cccc(NC(=O)c2cccc(COCC(=O)O)c2)c1,Cc1ccc(CNC(=O)CN(CCOCC2CO2)CCOCC2CO2)cc1,320.6581
CC1(C(=O)N(CCC(=O)O)CCC(=O)O)CCC1,c1cc(COCC2CO2)ccc1CNCCCOCCOCC1CO1,292.1351
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)C1=CCCC1,CN(Cc1ccc(N2CCCCC2)cc1)C(=O)c1c(OCC2CO2)cccc1OCC1CO1,371.7718
O=C(O)CCC(CCC(=O)O)C(=O)N1CCCN(C(=O)c2ccccc2)CC1,c1cc(OCCN2CCCC2)ccc1CN(CC1CO1)CC1CO1,344.6345
COc1ccc(CC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)nc1,O=C(NCc1ccc(OCC2CO2)nc1)c1cc(CCc2ccccc2)ccc1OCC1CO1,382.2938
NNc1cc(C(=O)O)ccc1C(=O)O,O=C(c1cccc(OCC2CO2)n1)N1CCc2cc(OCC3CO3)ccc2C1,389.4184
O=C(O)CCN(CCC(=O)O)C(=O)NCCn1ccnc1,O=C(Nc1ccc(C(=O)N(CCOCCOCC2CO2)CCOCC2CO2)cc1)c1ccccc1,366.7808
CCn1nc(C(=O)N(CCC(=O)O)CCC(=O)O)ccc1=O,CCc1cccc(C(=O)NC2CCN(C(=O)c3ccccc3OCC3CO3)CC2)c1OCC1CO1,418.6581
N#CCCN(CCC(=O)O)C(=O)c1ccc(C(=O)N(CCC#N)CCC(=O)O)cc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc2c(c1)CCC2,413.1321
CC(C)(CCCC(=O)O)NC(=O)c1ccc(NC(=O)CC(=O)O)cc1,Cc1ccc(C(=O)N2CCCN(C(=O)c3ccccc3)CC2)c(OCC2CO2)c1OCC1CO1,389.2522
COc1ccc(C(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O)cc1OC,CCCCCCCC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,319.0858
CCOC(=O)Cc1cccc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)c1,COC(=O)c1ccc(NC(=O)Cc2ccc(OC)c(OCC3CO3)c2)cc1OCC1CO1,349.8045
O=C(O)CNC(=O)CN1CCCC1C(=O)O,CC(C)C(=O)Nc1cccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,385.6449
O=C(O)CCCCNC(=O)C(=O)N(CCC(=O)O)C1CC1,CN(C(=O)c1ccccc1OCC1CO1)C1CN(CC2CO2)C1,339.2714
CC(C)(C)OC(=O)CCN(CCCOCC(=O)O)CCOCC(=O)O,O=C(Nc1cccc(OCc2cccnc2)c1)c1cc(OCC2CO2)cc(OCC2CO2)n1,324.0325
Cc1cc(N2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)ncn1,O=C(CCCn1ccccc1=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,360.8348
CC(C)(COCC(=O)O)C(=O)NCCc1ccc(COCC(=O)O)cc1,CCOc1cc(C)ccc1NC(=O)N(CC1CO1)CC1CO1,358.7975
COc1cc(CC(=O)N(CCC(=O)O)CCC(=O)O)cc(OC)c1O,Cc1ccc(CC(=O)N2CCC(C(=O)c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,378.3903
CC(C)(CCC(=O)O)C(=O)N1CCCN(CCCCC(=O)O)CC1,CC(C)c1c(OCC2CO2)cccc1OCC1CO1,325.8935
CCCCc1ccc(NC(=O)C(=O)N(CCCOCC(=O)O)CCOCC(=O)O)cc1,CCc1ccc(C(=O)Nc2cc(OC)ccc2OCC2CO2)c(OCC2CO2)c1,341.2208
CC1(C)CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,COc1cc(CN(C)C(=O)c2cc(C(C)C)c(OCC3CO3)cc2C)ccc1OCC1CO1,347.4746
O=C(O)CCOc1ccc(CNC(=O)c2ncccc2OCCC(=O)O)cc1,CC(=O)N(Cc1ccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1)C1CC1,399.1335
CCOc1ccc(C#N)cc1NC(=O)N(CCOCC(=O)O)CCOCC(=O)O,COc1ccc(C)cc1NC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,369.0188
CC(=O)c1ccc(OCCCC(=O)N(CCC(=O)O)CCC(=O)O)cc1,C(=NNc1nc(OCC2CO2)c2ccccc2n1)c1ccc(OCC2CO2)cc1,338.7528
O=C(O)CCOc1ccc(CNC(=O)CC(CC(=O)O)c2ccccc2)cc1,CC(=O)N(c1ccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1)C1CC1,394.2376
CCN(CCC(=O)O)CCC(=O)O,COc1cc(C(=O)N(CCc2ccccc2)CC2CO2)cc(CC2CO2)c1OC,329.5908
CN(C)CCCOC1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,Cc1ccc(C(=O)N(C)C)cc1NC(=O)N(CC1CO1)CC1CO1,339.9264
O=C(O)CCCC(=O)N1CCC(NCC(=O)NCCC(=O)O)CC1,CCCN(Cc1ccccc1OCC1CO1)C(=O)c1cc(C)cc(OC)c1OCC1CO1,340.5868
O=C(O)CCCCCC(=O)CCCCCC(=O)O,COc1ccc(CC(=O)N2CCC(C(=O)c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,323.6803
Cc1cc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c2c(C)nn(C)c2n1,CN1CCCN(C(=O)c2ccccc2NC(=O)C(CC2CO2)CC2CO2)CC1,382.7044
O=C(O)CCC(CCC(=O)O)C(=O)NCC(c1ccccc1)c1ccccc1,COc1cc(CCC(=O)N(CC2CO2)CC2CO2)cc(OC)c1,353.9855
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2ccc3ccccc3n2)cc1,CCOc1cc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)ccc1OC,394.5318
CN(CCCNC(=O)C1CCCCCC1)CC(=O)N(CCC(=O)O)CCC(=O)O,O=Cc1cccc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)c1,373.5479
Cc1cc(C)c(C(=O)O)cc1C=C(C(=O)O)c1ccncc1,Cc1ccc(Oc2ccc(NC(=O)N(CC3CO3)CC3CO3)cn2)cc1,421.2181
COc1cc(C(=O)O)ccc1NN=Cc1ccc(C(=O)O)nc1,COCCCOc1cccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,361.8192
O=C(O)c1cccc(C(=O)O)c1,O=C(Cc1cncc(OCC2CO2)c1)N1CCN(Cc2ccc(OCC3CO3)cc2)CC1,377.36
O=C(O)CCC(CCC(=O)O)C(=O)N1CCC(CC(=O)NC2CCCC2)CC1,CCCN(Cc1ccc(OC)cc1)C(=O)c1cccc(OCC2CO2)c1OCC1CO1,349.3905
CNC(=O)C(C)(C)CNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COCCOCCN1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,374.1446
Cn1nc(CNC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c2ccccc21,CCCOc1ccc(CNC(=O)COC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,362.8015
CCCOc1cc(C)ccc1NC(=O)N(CCOCC(=O)O)CCOCC(=O)O,Cc1cc(NC(=O)c2ccc(C)c(OCC3CO3)c2)cc(OCC2CO2)c1,384.0034
CN1CCC(=O)Nc2cc(C(=O)Nc3ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3)ccc21,O=C(NCCNC(=O)c1cccnc1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,446.2976
CCCC=CC(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O,Cc1cc(OCC2CO2)c(OCC2CO2)cc1C(=O)O,337.6456
COc1cccc(C(=O)CCCC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CN(Cc1ccccc1)C(=O)C(=O)N(CC1CO1)CC1CO1,349.8657
CC(C)(C)c1cccc(C(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(NCc1ccccn1)c1cccc(NC(=O)C(CC2CO2)CC2CO2)c1,398.9874
CC1(C(=O)O)CCN(C(=O)Nc2ccc(C(=O)O)cc2)CC1,COCc1cccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,426.9273
CC(=O)c1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c(C)nc1C,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)c1ccnc(NC2CCC2)c1,429.4681
CC(=O)N(CCC(=O)Nc1cc(COCC(=O)O)cc(COCC(=O)O)c1)Cc1ccccc1,CC(=O)CCc1ccc(OCC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,359.4013
CC(=O)c1cccc(NC(=O)COC(=O)C(CCC(=O)O)CCC(=O)O)c1,Cc1ccc(C(=O)Nc2ccc(CC(=O)NCC(=O)O)cc2)c(OCC2CO2)c1OCC1CO1,404.979
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)COc2ccc(N3CCCC3=O)cc2)cc1,O=C(c1ccncc1)N(CC1CO1)CC1CO1,423.1317
CCOc1ccccc1C1=CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,COc1ccc(OC)c(NC(=O)COC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)c1,379.5251
CCc1ccc(CN(C)CC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccnc1,358.2374
COc1ccc(C(=O)O)cc1C=NNc1cccc(C(=O)O)c1,O=C(CN(CC1CO1)CC1CO1)Nc1cccc(C(=O)NC2CC2)c1,397.9928
CN(CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C1CCC1,CCOC(=O)CCNC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,369.8715
O=C(O)CCCC(=O)NC1CCC(CC2CCC(NC(=O)CCCC(=O)O)CC2)CC1,Cc1cnccc1CCNC(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,373.768
O=C(O)CCN(CCC(=O)O)C(=O)CN1CCC(CO)(c2ccccc2)CC1,COCCn1cc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cn1,379.2784
O=C(O)COCCN(CCOCC(=O)O)CCOc1cccc2ccccc12,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)C(=O)Nc1ccc2c(c1)CCC2,339.8404
O=C(O)CCN(CCC(=O)O)C(=O)CCc1nc(C2CCCC2)no1,O=C(O)CN(Cc1ccccc1OCC1CO1)C(=O)CCCCc1cccc(OCC2CO2)c1,361.5267
COC(=O)c1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)n1C,COC(=O)c1ccc(CC(=O)N(CC2CO2)CC2CO2)cc1,408.4239
CC(C)CCOc1ccc(NC(=O)C(=O)N(CCCOCC(=O)O)CCOCC(=O)O)cc1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)OCCOCCO,313.4964
CN(C(=O)CN(CCC(=O)O)C1CCOCC1)c1ccccc1C(=O)O,Cc1ccc(OCc2ccc(C(=O)NCc3ccc(OCC4CO4)c(OCC4CO4)c3)o2)c(C)c1,379.1205
O=C(O)CCNC(=O)c1ccccc1NC(=O)COCCC(=O)O,CCCCCN(CCOCC1CO1)C(=O)c1ccc(OC)c(OCCOCC2CO2)c1,341.4424
Cc1ccccc1CN(CCCOCC(=O)O)CCOCC(=O)O,O=C(C=Cc1ccc2c(c1)OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1,316.6845
Cc1ccc(Oc2ccccc2)c(NC(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O)c1,CN1CCN(Cc2cccc(NC(=O)c3c(OCC4CO4)cccc3OCC3CO3)c2)CC1,341.8494
CC(C)c1ccc(CCNC(=O)CN(CCOCC(=O)O)CCOCC(=O)O)cc1,Cc1cc(C(N)=O)ccc1NC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,367.4493
Cc1ccc(C(=O)O)cc1NC(=O)CN1CCCC1C(=O)O,COc1cc(C)cc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,378.2941
Cc1ccccc1C(=O)N(CCO)CCNC(=O)C(CCC(=O)O)CCC(=O)O,Cc1cccc(NC(=O)CN(C)C(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1C,361.5543
CC(=O)OC(C)(C)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(CN1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1)N1CCCCCC1,379.7631
O=C(O)COCc1cc(COCC(=O)O)cc(NC(=O)C2(c3ccccc3)CCC2)c1,CCOc1cccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,367.7145
O=C(O)COCCNC(=O)c1ccc(OCc2ccc(COCC(=O)O)cc2)cc1,CNC(=O)CC1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,371.1548
O=C(O)COCCCCCOC(=O)Cc1nn(CCOCC(=O)O)c(=O)c2ccccc12,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,342.1056
N#CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,c1cc(OCC2CO2)ccc1OCCCOc1ccc(OCC2CO2)cc1,358.5348
CCN1CCN(c2ccccc2CN(CCC(=O)O)CCC(=O)O)CC1,Cc1cccc(OCCOC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,302.7659
CC(C)c1ccc(CNC(CCC(=O)O)C(=O)O)cc1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cnn(Cc2ccccc2)c1,356.8904
O=C(O)CCN(CCC(=O)O)C(=O)CN1CCC(NC(=O)CN2CCCC2)CC1,O=C(CN(CC1CO1)CC1CO1)Nc1ccc2ccccc2c1,378.4291
Cn1c(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc2ccccc21,c1ccc(OCC2CO2)c(CN2CCC(CCc3ccc(OCC4CO4)cc3)CC2)c1,379.1727
O=C(O)CCN(CCC(=O)O)CC1CCCCC1,Cc1ccc(C(=O)NC(Cc2ccccc2OCC2CO2)C(=O)O)cc1OCC1CO1,380.6837
Cn1cc(CN2CCC(CNC(=O)C(CCC(=O)O)CCC(=O)O)CC2)cn1,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(OC2CCC2)cc1,363.2178
O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)C1CCCCC1,O=C(CN1CCOc2ccccc2C1)N(CC1CO1)CC1CO1,326.8477
CN(CCCCCCC(=O)O)C(=O)C(=O)Nc1ccc(C(=O)NCCC(=O)O)cc1,CC(=O)Nc1ccc(CN2CCC(NC(=O)c3cccc(OCC4CO4)c3OCC3CO3)CC2)cc1,374.8581
O=C(O)CCCOCC(=O)N1CCC(NCC(=O)NCCC(=O)O)CC1,CC(C)Cn1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cn1,364.8871
CCc1ccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)cc1,COc1ccccc1C(=O)NC(C)Cc1ccc(OCC2CO2)c(OCC2CO2)c1,358.9647
